date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:31:10	761334/761334	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:31:08%20GMT	https://www.classcentral.com/subject/gis	C:/Tasks/classcentral/gf/www.classcentral.com/subject/gis.html	(from https://www.classcentral.com/)
00:31:10	8205/8205	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:31:09%20GMT	https://www.classcentral.com/subject/manufacturing	C:/Tasks/classcentral/gf/www.classcentral.com/subject/manufacturing.9f.delayed	(from https://www.classcentral.com/)
00:31:13	752228/752228	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:31:11%20GMT	https://www.classcentral.com/subject/bim	C:/Tasks/classcentral/gf/www.classcentral.com/subject/bim.html	(from https://www.classcentral.com/)
00:31:14	8063/8063	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:31:15%20GMT	https://www.classcentral.com/subject/chemical-engineering	C:/Tasks/classcentral/gf/www.classcentral.com/subject/chemical-engineering	(from https://www.classcentral.com/)
00:31:16	772560/772560	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:31:14%20GMT	https://www.classcentral.com/subject/cad	C:/Tasks/classcentral/gf/www.classcentral.com/subject/cad.html	(from https://www.classcentral.com/)
00:31:18	8046/8046	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:31:18%20GMT	https://www.classcentral.com/subject/aerospace-engineering	C:/Tasks/classcentral/gf/www.classcentral.com/subject/aerospace-engineering	(from https://www.classcentral.com/)
00:31:19	767894/767894	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:31:18%20GMT	https://www.classcentral.com/subject/energy-systems	C:/Tasks/classcentral/gf/www.classcentral.com/subject/energy-systems.html	(from https://www.classcentral.com/)
00:31:19	8165/8165	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:31:19%20GMT	https://www.classcentral.com/subject/chemistry	C:/Tasks/classcentral/gf/www.classcentral.com/subject/chemistry.a5.delayed	(from https://www.classcentral.com/)
00:31:22	788013/788013	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:31:21%20GMT	https://www.classcentral.com/subject/physics	C:/Tasks/classcentral/gf/www.classcentral.com/subject/physics.html	(from https://www.classcentral.com/)
00:31:24	7997/7997	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:31:24%20GMT	https://www.classcentral.com/subject/astronomy	C:/Tasks/classcentral/gf/www.classcentral.com/subject/astronomy	(from https://www.classcentral.com/)
00:31:26	791421/791421	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:31:24%20GMT	https://www.classcentral.com/subject/environmental-science	C:/Tasks/classcentral/gf/www.classcentral.com/subject/environmental-science.html	(from https://www.classcentral.com/)
00:31:27	8003/8003	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:31:27%20GMT	https://www.classcentral.com/subject/agriculture	C:/Tasks/classcentral/gf/www.classcentral.com/subject/agriculture	(from https://www.classcentral.com/)
00:31:29	838744/838744	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:31:27%20GMT	https://www.classcentral.com/subject/biology	C:/Tasks/classcentral/gf/www.classcentral.com/subject/biology.html	(from https://www.classcentral.com/)
00:31:31	8013/8013	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:31:30%20GMT	https://www.classcentral.com/subject/earth-science	C:/Tasks/classcentral/gf/www.classcentral.com/subject/earth-science	(from https://www.classcentral.com/)
00:31:32	762780/762780	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:31:30%20GMT	https://www.classcentral.com/subject/materials-science	C:/Tasks/classcentral/gf/www.classcentral.com/subject/materials-science.html	(from https://www.classcentral.com/)
00:31:32	8255/8255	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:31:33%20GMT	https://www.classcentral.com/subject/applied-science	C:/Tasks/classcentral/gf/www.classcentral.com/subject/applied-science.ad.delayed	(from https://www.classcentral.com/)
00:31:35	769684/769684	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:31:34%20GMT	https://www.classcentral.com/subject/k12	C:/Tasks/classcentral/gf/www.classcentral.com/subject/k12.html	(from https://www.classcentral.com/)
00:31:37	7928/7928	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:31:37%20GMT	https://www.classcentral.com/subject/stem	C:/Tasks/classcentral/gf/www.classcentral.com/subject/stem	(from https://www.classcentral.com/)
00:31:38	8252/8252	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:31:38%20GMT	https://www.classcentral.com/subject/teacher-development	C:/Tasks/classcentral/gf/www.classcentral.com/subject/teacher-development.b1.delayed	(from https://www.classcentral.com/)
00:31:39	783308/783308	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:31:37%20GMT	https://www.classcentral.com/subject/higher-education	C:/Tasks/classcentral/gf/www.classcentral.com/subject/higher-education.html	(from https://www.classcentral.com/)
00:31:41	8046/8046	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:31:41%20GMT	https://www.classcentral.com/subject/online-education	C:/Tasks/classcentral/gf/www.classcentral.com/subject/online-education	(from https://www.classcentral.com/)
00:31:43	770410/770410	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:31:41%20GMT	https://www.classcentral.com/subject/course-development	C:/Tasks/classcentral/gf/www.classcentral.com/subject/course-development.html	(from https://www.classcentral.com/)
00:31:45	7990/7990	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:31:45%20GMT	https://www.classcentral.com/subject/pedagogy	C:/Tasks/classcentral/gf/www.classcentral.com/subject/pedagogy	(from https://www.classcentral.com/)
00:31:47	775503/775503	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:31:45%20GMT	https://www.classcentral.com/subject/test-prep	C:/Tasks/classcentral/gf/www.classcentral.com/subject/test-prep.html	(from https://www.classcentral.com/)
00:31:47	7973/7973	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:31:47%20GMT	https://www.classcentral.com/subject/economics	C:/Tasks/classcentral/gf/www.classcentral.com/subject/economics	(from https://www.classcentral.com/)
00:31:49	789463/789463	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:31:47%20GMT	https://www.classcentral.com/subject/sociology	C:/Tasks/classcentral/gf/www.classcentral.com/subject/sociology.html	(from https://www.classcentral.com/)
00:31:50	8030/8030	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:31:51%20GMT	https://www.classcentral.com/subject/anthropology	C:/Tasks/classcentral/gf/www.classcentral.com/subject/anthropology	(from https://www.classcentral.com/)
00:31:52	8262/8262	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:31:52%20GMT	https://www.classcentral.com/subject/political-science	C:/Tasks/classcentral/gf/www.classcentral.com/subject/political-science.ba.delayed	(from https://www.classcentral.com/)
00:31:53	815796/815796	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:31:50%20GMT	https://www.classcentral.com/subject/psychology	C:/Tasks/classcentral/gf/www.classcentral.com/subject/psychology.html	(from https://www.classcentral.com/)
00:31:54	8016/8016	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:31:54%20GMT	https://www.classcentral.com/subject/urban-planning	C:/Tasks/classcentral/gf/www.classcentral.com/subject/urban-planning	(from https://www.classcentral.com/)
00:31:56	792919/792919	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:31:54%20GMT	https://www.classcentral.com/subject/law	C:/Tasks/classcentral/gf/www.classcentral.com/subject/law.html	(from https://www.classcentral.com/)
00:31:56	8222/8222	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:31:56%20GMT	https://www.classcentral.com/subject/human-rights	C:/Tasks/classcentral/gf/www.classcentral.com/subject/human-rights.bd.delayed	(from https://www.classcentral.com/)
00:32:00	791904/791904	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:31:58%20GMT	https://www.classcentral.com/subject/sustainability	C:/Tasks/classcentral/gf/www.classcentral.com/subject/sustainability.html	(from https://www.classcentral.com/)
00:32:03	768883/768883	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:32:01%20GMT	https://www.classcentral.com/subject/governance	C:/Tasks/classcentral/gf/www.classcentral.com/subject/governance.html	(from https://www.classcentral.com/)
00:32:03	7979/7979	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:32:01%20GMT	https://www.classcentral.com/subject/archaeology	C:/Tasks/classcentral/gf/www.classcentral.com/subject/archaeology	(from https://www.classcentral.com/)
00:32:06	754812/754812	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:32:04%20GMT	https://www.classcentral.com/subject/social-work	C:/Tasks/classcentral/gf/www.classcentral.com/subject/social-work.html	(from https://www.classcentral.com/)
00:32:06	8147/8147	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:32:06%20GMT	https://www.classcentral.com/subject/music	C:/Tasks/classcentral/gf/www.classcentral.com/subject/music.c2.delayed	(from https://www.classcentral.com/)
00:32:09	798815/798815	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:32:07%20GMT	https://www.classcentral.com/subject/digital-media	C:/Tasks/classcentral/gf/www.classcentral.com/subject/digital-media.html	(from https://www.classcentral.com/)
00:32:13	792709/792709	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:32:11%20GMT	https://www.classcentral.com/subject/visual-arts	C:/Tasks/classcentral/gf/www.classcentral.com/subject/visual-arts.html	(from https://www.classcentral.com/)
00:32:13	8070/8070	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:32:11%20GMT	https://www.classcentral.com/subject/design-and-creativity	C:/Tasks/classcentral/gf/www.classcentral.com/subject/design-and-creativity	(from https://www.classcentral.com/)
00:32:15	8182/8182	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:32:15%20GMT	https://www.classcentral.com/subject/big-data	C:/Tasks/classcentral/gf/www.classcentral.com/subject/big-data.c7.delayed	(from https://www.classcentral.com/)
00:32:16	763645/763645	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:32:14%20GMT	https://www.classcentral.com/subject/bioinformatics	C:/Tasks/classcentral/gf/www.classcentral.com/subject/bioinformatics.html	(from https://www.classcentral.com/)
00:32:19	8013/8013	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:32:18%20GMT	https://www.classcentral.com/subject/data-analysis	C:/Tasks/classcentral/gf/www.classcentral.com/subject/data-analysis	(from https://www.classcentral.com/)
00:32:20	759653/759653	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:32:18%20GMT	https://www.classcentral.com/subject/data-mining	C:/Tasks/classcentral/gf/www.classcentral.com/subject/data-mining.html	(from https://www.classcentral.com/)
00:32:21	7987/7987	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:32:22%20GMT	https://www.classcentral.com/subject/jupyter	C:/Tasks/classcentral/gf/www.classcentral.com/subject/jupyter	(from https://www.classcentral.com/)
00:32:23	774689/774689	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:32:21%20GMT	https://www.classcentral.com/subject/data-visualization	C:/Tasks/classcentral/gf/www.classcentral.com/subject/data-visualization.html	(from https://www.classcentral.com/)
00:32:24	8020/8020	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:32:24%20GMT	https://www.classcentral.com/subject/web-development	C:/Tasks/classcentral/gf/www.classcentral.com/subject/web-development	(from https://www.classcentral.com/)
00:32:25	781492/781492	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:32:24%20GMT	https://www.classcentral.com/subject/mobile-development	C:/Tasks/classcentral/gf/www.classcentral.com/subject/mobile-development.html	(from https://www.classcentral.com/)
00:32:27	8047/8047	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:32:27%20GMT	https://www.classcentral.com/subject/game-development	C:/Tasks/classcentral/gf/www.classcentral.com/subject/game-development	(from https://www.classcentral.com/)
00:32:29	774851/774851	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:32:27%20GMT	https://www.classcentral.com/subject/databases	C:/Tasks/classcentral/gf/www.classcentral.com/subject/databases.html	(from https://www.classcentral.com/)
00:32:29	8262/8262	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:32:30%20GMT	https://www.classcentral.com/subject/programming-languages	C:/Tasks/classcentral/gf/www.classcentral.com/subject/programming-languages.d0.delayed	(from https://www.classcentral.com/)
00:32:31	8256/8256	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:32:31%20GMT	https://www.classcentral.com/subject/cloud-computing	C:/Tasks/classcentral/gf/www.classcentral.com/subject/cloud-computing.d2.delayed	(from https://www.classcentral.com/)
00:32:32	784616/784616	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:32:31%20GMT	https://www.classcentral.com/subject/software-development	C:/Tasks/classcentral/gf/www.classcentral.com/subject/software-development.html	(from https://www.classcentral.com/)
00:32:34	8033/8033	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:32:34%20GMT	https://www.classcentral.com/subject/career-development	C:/Tasks/classcentral/gf/www.classcentral.com/subject/career-development	(from https://www.classcentral.com/)
00:32:36	804781/804781	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:32:34%20GMT	https://www.classcentral.com/subject/communication-skills	C:/Tasks/classcentral/gf/www.classcentral.com/subject/communication-skills.html	(from https://www.classcentral.com/)
00:32:36	8215/8215	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:32:35%20GMT	https://www.classcentral.com/subject/self-improvement	C:/Tasks/classcentral/gf/www.classcentral.com/subject/self-improvement.d5.delayed	(from https://www.classcentral.com/)
00:32:39	769038/769038	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:32:37%20GMT	https://www.classcentral.com/subject/presentation-skills	C:/Tasks/classcentral/gf/www.classcentral.com/subject/presentation-skills.html	(from https://www.classcentral.com/)
00:32:39	8168/8168	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:32:38%20GMT	https://www.classcentral.com/subject/resilience	C:/Tasks/classcentral/gf/www.classcentral.com/subject/resilience.d7.delayed	(from https://www.classcentral.com/)
00:32:39	7988/7988	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:32:39%20GMT	https://www.classcentral.com/subject/cybersecurity	C:/Tasks/classcentral/gf/www.classcentral.com/subject/cybersecurity	(from https://www.classcentral.com/)
00:32:42	768316/768316	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:32:41%20GMT	https://www.classcentral.com/subject/network-security	C:/Tasks/classcentral/gf/www.classcentral.com/subject/network-security.html	(from https://www.classcentral.com/)
00:32:42	8212/8212	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:32:42%20GMT	https://www.classcentral.com/subject/ethical-hacking	C:/Tasks/classcentral/gf/www.classcentral.com/subject/ethical-hacking.da.delayed	(from https://www.classcentral.com/)
00:32:44	8026/8026	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:32:43%20GMT	https://www.classcentral.com/subject/digital-forensics	C:/Tasks/classcentral/gf/www.classcentral.com/subject/digital-forensics	(from https://www.classcentral.com/)
00:32:47	713136/713136	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:32:45%20GMT	https://www.classcentral.com/subject/reverse-engineering	C:/Tasks/classcentral/gf/www.classcentral.com/subject/reverse-engineering.html	(from https://www.classcentral.com/)
00:32:47	8047/8047	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:32:48%20GMT	https://www.classcentral.com/subject/malware-analysis	C:/Tasks/classcentral/gf/www.classcentral.com/subject/malware-analysis	(from https://www.classcentral.com/)
00:32:49	752828/752828	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:32:48%20GMT	https://www.classcentral.com/subject/pentesting	C:/Tasks/classcentral/gf/www.classcentral.com/subject/pentesting.html	(from https://www.classcentral.com/)
00:32:50	7955/7955	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:32:51%20GMT	https://www.classcentral.com/subject/osint	C:/Tasks/classcentral/gf/www.classcentral.com/subject/osint	(from https://www.classcentral.com/)
00:32:52	735465/735465	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:32:50%20GMT	https://www.classcentral.com/subject/devsecops	C:/Tasks/classcentral/gf/www.classcentral.com/subject/devsecops.html	(from https://www.classcentral.com/)
00:32:52	8252/8252	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:32:52%20GMT	https://www.classcentral.com/subject/threat-intelligence	C:/Tasks/classcentral/gf/www.classcentral.com/subject/threat-intelligence.e1.delayed	(from https://www.classcentral.com/)
00:32:52	8049/8049	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:32:53%20GMT	https://www.classcentral.com/subject/infosec-certifications	C:/Tasks/classcentral/gf/www.classcentral.com/subject/infosec-certifications	(from https://www.classcentral.com/)
00:32:55	737038/737038	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:32:54%20GMT	https://www.classcentral.com/subject/red-team	C:/Tasks/classcentral/gf/www.classcentral.com/subject/red-team.html	(from https://www.classcentral.com/)
00:32:58	177129/177129	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2014:28:17%20GMT	https://www.classcentral.com/report/2022-year-in-review/	C:/Tasks/classcentral/gf/www.classcentral.com/report/2022-year-in-review/index.html	(from https://www.classcentral.com/)
00:32:59	631236/631236	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:32:57%20GMT	https://www.classcentral.com/subject/blue-team	C:/Tasks/classcentral/gf/www.classcentral.com/subject/blue-team.html	(from https://www.classcentral.com/)
00:33:00	53341/53341	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Feb%202023%2016:08:43%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F01%2F2022-year-in-review-banner.png?auto=format&ixlib=php-3.3.1&s=b749b7d54fec1827d6e81dd4a14e0b95	C:/Tasks/classcentral/gf/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/01/2022-year-in-review-bannera34a.png	(from https://www.classcentral.com/)
00:33:00	129421/129421	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2015:06:21%20GMT	https://www.classcentral.com/report/author/dhawal/	C:/Tasks/classcentral/gf/www.classcentral.com/report/author/dhawal/index.html	(from https://www.classcentral.com/)
00:33:00	121808/121808	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2014:28:18%20GMT	https://www.classcentral.com/report/review-futurism-and-space-exploration/	C:/Tasks/classcentral/gf/www.classcentral.com/report/review-futurism-and-space-exploration/index.html	(from https://www.classcentral.com/)
00:33:00	2816/2816	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Jan%202023%2009:01:59%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flists%2Flist-empty.png?auto=format&ixlib=php-3.3.1&w=100&s=7005d0a45465e44b0327c67458186ec5	C:/Tasks/classcentral/gf/ccweb.imgix.net/https_/www.classcentral.com/images/lists/list-empty6407.png	(from https://www.classcentral.com/)
00:33:01	189308/189308	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2014:28:19%20GMT	https://www.classcentral.com/report/free-developer-it-certifications/	C:/Tasks/classcentral/gf/www.classcentral.com/report/free-developer-it-certifications/index.html	(from https://www.classcentral.com/)
00:33:01	165521/165521	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2014:28:21%20GMT	https://www.classcentral.com/report/best-kubernetes-courses/	C:/Tasks/classcentral/gf/www.classcentral.com/report/best-kubernetes-courses/index.html	(from https://www.classcentral.com/)
00:33:02	174963/174963	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2014:24:20%20GMT	https://www.classcentral.com/report/best-asl-courses/	C:/Tasks/classcentral/gf/www.classcentral.com/report/best-asl-courses/index.html	(from https://www.classcentral.com/)
00:33:02	121490/121490	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2016:16:55%20GMT	https://www.classcentral.com/report/futurelearn-expands-paywall/	C:/Tasks/classcentral/gf/www.classcentral.com/report/futurelearn-expands-paywall/index.html	(from https://www.classcentral.com/)
00:33:04	541767/541767	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:33:03%20GMT	https://www.classcentral.com/lists	C:/Tasks/classcentral/gf/www.classcentral.com/lists.html	(from https://www.classcentral.com/)
00:33:05	499983/499983	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:33:04%20GMT	https://www.classcentral.com/signup	C:/Tasks/classcentral/gf/www.classcentral.com/signup.html	(from https://www.classcentral.com/)
00:33:06	496467/496467	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:33:04%20GMT	https://www.classcentral.com/login	C:/Tasks/classcentral/gf/www.classcentral.com/login.html	(from https://www.classcentral.com/)
00:33:06	11248/11248	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Feb%202023%2007:50:07%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fillustrations%2Flearning-illustration-black-history-month.png?auto=format&blur=200&h=650&ixlib=php-3.3.1&px=16&s=d1cd0fca969a6da190d74b880c9d9cf3	C:/Tasks/classcentral/gf/ccweb.imgix.net/https_/www.classcentral.com/images/illustrations/learning-illustration-black-history-month3572.png	(from https://www.classcentral.com/)
00:33:07	149450/149450	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2014:28:31%20GMT	https://www.classcentral.com/report/class-central-ddos-attack/	C:/Tasks/classcentral/gf/www.classcentral.com/report/class-central-ddos-attack/index.html	(from https://www.classcentral.com/)
00:33:11	716195/716195	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:33:07%20GMT	https://www.classcentral.com/course/el-rol-de-la-digitalizacion-en-la-transicion-ener-48104	C:/Tasks/classcentral/gf/www.classcentral.com/course/el-rol-de-la-digitalizacion-en-la-transicion-ener-48104.html	(from https://www.classcentral.com/)
00:33:12	730939/730939	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:33:08%20GMT	https://www.classcentral.com/course/starting-a-business-1-5007	C:/Tasks/classcentral/gf/www.classcentral.com/course/starting-a-business-1-5007.html	(from https://www.classcentral.com/)
00:33:13	709185/709185	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:33:11%20GMT	https://www.classcentral.com/course/edx-web-security-fundamentals-8726	C:/Tasks/classcentral/gf/www.classcentral.com/course/edx-web-security-fundamentals-8726.html	(from https://www.classcentral.com/)
00:33:13	260/260	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Feb%202023%2021:22:27%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-free-certificates.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=b5155aa65e3f08684b348db07bc933bc	C:/Tasks/classcentral/gf/ccweb.imgix.net/https_/www.classcentral.com/images/icon-free-certificates1174.png	(from https://www.classcentral.com/)
00:33:14	253/253	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2015:46:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-ivy-league.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=f8a1677dcc3c0f63edfb09169c6e4688	C:/Tasks/classcentral/gf/ccweb.imgix.net/https_/www.classcentral.com/images/icon-ivy-league6438.png	(from https://www.classcentral.com/)
00:33:15	567958/567958	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:33:13%20GMT	https://www.classcentral.com/help/moocs	C:/Tasks/classcentral/gf/www.classcentral.com/help/moocs.html	(from https://www.classcentral.com/)
00:33:15	249/249	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Oct%202022%2010:02:26%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fstanford-trn-sq.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=19ee19b964c73d99b3a84a6117794fb7	C:/Tasks/classcentral/gf/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/stanford-trn-sq17f6.png	(from https://www.classcentral.com/)
00:33:15	212/212	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Feb%202023%2015:24:43%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-best-all-time.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=5b9352713172c7fcd977a343d792b019	C:/Tasks/classcentral/gf/ccweb.imgix.net/https_/www.classcentral.com/images/icon-best-all-time6b4b.png	(from https://www.classcentral.com/)
00:33:17	785288/785288	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:33:15%20GMT	https://www.classcentral.com/university/stanford	C:/Tasks/classcentral/gf/www.classcentral.com/university/stanford.html	(from https://www.classcentral.com/)
00:33:17	186/186	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Feb%202023%2007:07:15%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-cs.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=390c31c31510fa9d18c870c4a605e3d4	C:/Tasks/classcentral/gf/ccweb.imgix.net/https_/www.classcentral.com/images/icon-csaed6.png	(from https://www.classcentral.com/)
